year,acc_code,km,province,vehicle_main,assumed_cause,accident_type,weather,latitude,longitude,total_vehicles,motorcycle,tricycle,private_car,van,pickup_passenger,bus,pickup_truck,truck_6w,truck_10w,truck_big,e_tan,other_vehicle,pedestrian,fatalities,serious_injured,minor_injured,total_injured,total_impact,month,accident_day,day_of_week,is_festival,is_risky_month
2023,7819887,143.4,9,9,10,30,0,12.75735653,101.0000396,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,7,31,0,0,1
2023,8391752,34.1,76,7,10,24,0,18.54004793,100.1265742,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,31,0,0,1
2023,7742038,51.8,58,7,10,4,5,14.33838948,100.1973215,3,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7,31,0,0,1
2023,9198452,52.95,64,9,10,31,5,14.17805753,100.6186281,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,31,0,0,1
2023,9078825,30.2,2,9,10,4,5,13.76869599,100.4075892,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,7,31,0,0,1
2023,7923474,164.737,61,7,10,4,5,17.01497656,99.74676535,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7,31,0,0,1
2023,8389898,296.2,76,9,20,17,0,18.38710191,100.4378341,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,31,0,0,1
2023,8526131,2.1,59,7,57,30,5,9.11345186,99.18013265,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,31,0,0,1
2023,8204831,49.85,72,7,10,17,0,19.05509416,99.35440913,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,31,0,0,1
2023,9143320,102.2,43,7,10,30,5,13.54005721,99.80026628,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,7,31,0,0,1
2023,8526034,102.1,43,7,10,30,5,13.54075392,99.80083727,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,2,7,31,0,0,1
2023,7822691,50.4,58,4,40,30,5,14.33148478,100.2086831,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,7,31,0,0,1
2023,8106424,285.781,56,9,10,30,5,13.72170116,102.4654162,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,31,0,0,1
2023,7742015,27.3,52,9,10,4,5,13.665956,100.8501771,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,31,0,0,1
2023,7740852,18.27,2,7,10,4,5,13.65908167,100.39893,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,2,2,7,31,0,0,1
2023,8361094,288.035,67,7,10,30,0,17.37384478,100.2292183,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,31,0,0,1
2023,8482089,168.7,3,11,10,4,5,14.54680235,98.78514859,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,7,31,0,0,1
2023,7740588,18.7,35,2,15,5,5,16.736814,100.289627,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,7,31,0,0,1
2023,8106352,32.6,39,7,10,31,5,6.581077446,101.2623878,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,31,0,0,1
2023,7740473,45.3,2,7,10,4,5,13.80877645,100.6783971,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,2,2,7,31,0,0,1
2023,7743027,76.6,21,7,70,30,5,15.6634224,100.5842194,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,31,0,0,1
2023,8074257,30.8,4,7,10,30,5,16.50456058,103.9377905,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,31,0,0,1
2023,7740477,3.7,2,9,10,4,5,13.73605528,100.6722361,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,31,0,0,1
2023,8361121,23.3,54,7,10,4,5,13.58069865,100.3087316,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,7,31,0,0,1
2023,8361449,38.2,7,7,10,30,0,12.9223948,102.2647385,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,31,0,0,1
2023,8106286,118.822,25,7,57,30,0,18.29650855,103.6586596,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,7,31,0,0,1
2023,8397952,5.25,76,7,10,31,0,18.13713079,100.1690698,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,31,0,0,1
2023,7740588,18.7,35,2,15,116,5,16.736814,100.289627,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,7,31,0,0,1
2023,8398183,258.14,28,7,40,4,5,12.25145814,99.87069011,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,2,8,1,1,0,0
2023,8101880,8.48,74,7,10,30,5,16.78305232,101.2410682,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1,1,0,0
2023,9034522,327.3,20,9,10,30,5,8.073412845,99.88977698,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,0,0
2023,7809769,120.3,9,7,10,30,5,13.14988628,100.9168629,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1,1,0,0
2023,7740727,22.3,2,5,10,4,5,13.69842654,100.4072123,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,1,1,0,0
2023,8486820,0.165,2,9,10,31,5,13.78711486,100.4691647,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,8,1,1,0,0
2023,8729719,293.373,67,4,32,4,0,17.41545917,100.2276358,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,8,1,1,0,0
2023,9218470,97.98,3,2,10,4,5,14.04528295,99.78392059,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,8,1,1,0,0
2023,7809981,71.9,12,4,10,30,5,9.895386155,99.06352804,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,8,1,1,0,0
2023,8359991,20.4,13,7,10,24,0,7.561715899,99.65637395,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,8,1,1,0,0
2023,9034524,273.0,20,7,32,4,5,8.294386341,99.51463382,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,8,1,1,0,0
2023,7740734,55.15,64,9,32,4,5,14.18831369,100.6344585,3,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,8,1,1,0,0
2023,9309874,239.4,18,7,10,30,0,17.38549957,104.7615712,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,8,1,1,0,0
2023,7740744,34.7,63,7,71,24,5,16.92521761,102.5906642,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,2,8,1,1,0,0
2023,8359882,6.4,2,2,10,4,5,13.65998562,100.4353244,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,8,1,1,0,0
2023,8361988,122.4,49,5,10,4,0,17.34562797,103.8491674,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,1,1,0,0
2023,7811527,65.0,9,7,10,30,5,13.41508372,101.0471003,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1,1,0,0
2023,9338533,19.606,64,7,10,30,5,14.46770936,100.3109358,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,2,8,1,1,0,0
2023,8484810,56.25,58,5,10,30,5,14.24667224,99.91019193,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,8,1,1,0,0
2023,8802694,18.65,37,7,10,30,5,16.04536493,102.8788707,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1,1,0,0
2023,7740851,4.18,2,14,10,31,5,13.78054397,100.4333136,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,1,1,0,0
2023,8730400,63.65,67,7,10,24,0,17.70927069,100.5985409,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,2,8,1,1,0,0
2023,7801574,33.65,54,7,90,4,5,13.5384666,100.2263181,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,1,1,0,0
2023,9042664,34.2,29,6,10,30,5,13.77532726,101.8782029,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,1,1,0,0
2023,7740738,8.19,2,9,10,4,5,13.78434841,100.3967813,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1,1,0,0
2023,7801307,53.26,68,7,10,30,5,15.59792356,99.41601545,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,8,1,1,0,0
2023,7811523,45.1,8,7,10,4,5,13.57234967,100.981126,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,1,1,0,0
2023,7740736,79.7,64,9,10,4,5,14.15463791,100.5641486,3,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,1,1,0,0
2023,9339605,77.98,37,9,10,30,0,15.46338804,103.2240848,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,8,1,1,0,0
2023,7744904,4.26,2,9,32,30,5,13.8192643,100.6808172,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,8,1,1,0,0
2023,7891223,9.475,2,5,10,4,5,13.78535262,100.385052,3,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,8,1,1,0,0
2023,9141293,12.1,45,7,10,30,5,14.76044518,100.5915257,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1,1,0,0
2023,7740590,9.4,75,7,83,5,0,17.401884,101.552512,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1,1,0,0
2023,7740591,5.1,75,7,83,108,3,17.425594,101.528853,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,8,1,1,0,0
2023,8473364,108.156,58,7,10,31,5,14.78635465,100.088798,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,8,1,1,0,0
2023,8667929,298.8,76,7,20,31,0,18.39309621,100.4569201,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1,1,0,0
2023,9212961,63.5,71,7,20,115,0,19.10859171,99.45598438,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1,1,0,0
2023,8016896,51.76,54,7,30,4,5,13.45810785,100.0923334,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,2,2,8,1,1,0,0
2023,8669135,146.3,71,7,20,31,0,19.73083364,99.62098315,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,2,8,1,1,0,0
2023,8361149,69.1,56,9,10,4,5,13.81222583,102.3513102,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,1,1,0,0
2023,7740762,298.736,35,7,10,115,5,16.88141867,100.7997822,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,8,1,1,0,0
2023,7741370,69.1,56,5,32,24,5,13.81136158,102.3508349,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,8,1,1,0,0
2023,7743108,36.174,77,2,9,105,5,19.581782,97.942099,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,8,1,1,0,0
2023,8475485,4.25,70,7,10,30,5,14.58500724,100.4556772,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1,1,0,0
2023,7740765,2.5,53,2,6,29,5,13.379893,99.979837,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,8,1,1,0,0
2023,8802713,81.45,37,9,10,30,5,16.14873936,103.3979827,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,8,1,1,0,0
2023,9339991,4.0,71,7,10,30,5,19.85130753,99.85555708,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1,1,0,0
2023,7740804,0.6,64,9,10,4,5,14.18829679,100.6372386,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,0,0
2023,8082069,45.7,44,9,17,30,5,16.29390035,103.9658739,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,0,0
2023,7740807,54.0,2,7,10,31,5,13.73296905,100.7055169,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1,1,0,0
2023,7811714,22.7,52,9,64,30,5,13.69846993,100.8258446,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,0,0
2023,7740963,177.65,29,7,10,4,5,14.07333958,101.8140125,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1,1,0,0
2023,9268850,82.98,55,5,10,4,5,14.325737,100.8439739,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,8,1,1,0,0
2023,8359873,196.45,19,9,10,4,5,15.26324602,102.0234726,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,1,1,0,0
2023,7743744,38.1,52,7,10,4,5,13.61285835,100.9328449,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1,1,0,0
2023,7556021,4.3,72,9,9,116,5,19.913943,99.162018,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,8,1,1,0,0
2023,7801611,15.6,54,6,10,4,5,13.60444416,100.3719785,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,8,2,2,0,0
2023,8525868,25.912,2,14,10,30,5,13.81269723,100.7164617,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,2,2,0,0
2023,8101947,9.6,75,4,11,31,5,17.52242641,101.4586598,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,8,2,2,0,0
2023,7800143,148.2,10,7,57,30,5,15.37478578,100.153631,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,2,2,0,0
2023,7744438,71.52,3,7,10,4,5,14.05218845,99.43533256,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,2,2,0,0
2023,8099341,52.4,17,7,40,30,5,13.90263433,100.0631708,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,8,2,2,0,0
2023,8361019,213.3,29,5,10,31,0,14.31442776,101.8416671,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,2,2,0,0
2023,7740964,13.9,19,7,10,24,5,14.74877065,101.4711334,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,2,2,8,2,2,0,0
2023,9076722,221.925,18,9,32,4,0,17.34671684,104.6137828,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,8,2,2,0,0
2023,8359953,108.4,13,9,10,4,5,7.66950065,99.56652475,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,2,0,0
2023,8361604,8.8,9,14,10,30,5,13.23073445,101.1495561,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,2,2,0,0
2023,9064295,133.95,19,14,10,30,5,14.9324996,101.978889,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,2,2,0,0
2023,8904876,96.5,26,9,10,30,5,15.55859528,102.8067599,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,2,0,0
2023,7741182,18.6,52,5,10,4,5,13.60880875,100.7656842,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,8,2,2,0,0
2023,7741235,11.1,74,7,20,4,5,16.88452424,101.1170578,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,2,2,0,0
2023,8101678,56.7,15,7,10,31,0,17.11581284,98.39943677,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,2,8,2,2,0,0
2023,7741384,51.6,2,9,10,4,5,13.75599431,100.6989214,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,2,2,8,2,2,0,0
2023,7741196,26.6,72,7,9,100,3,18.720568,98.928352,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,2,8,2,2,0,0
2023,8222845,1.7,17,7,10,30,0,13.72260662,100.2985896,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,2,8,2,2,0,0
2023,7741237,17.754,15,9,10,31,0,16.76960452,98.64671557,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,2,0,0
2023,7891148,6.815,2,9,10,4,5,13.78221754,100.414917,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,8,2,2,0,0
2023,9183610,20.15,3,7,10,30,5,13.97798629,99.62462751,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,8,2,2,0,0
2023,7811560,16.6,27,7,10,30,0,14.05901158,100.6973563,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,2,2,0,0
2023,8295381,28.012,64,9,10,30,5,14.38483957,100.5374993,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,8,2,2,0,0
2023,9299962,156.65,49,7,10,30,0,17.19679521,104.0781857,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,8,2,2,0,0
2023,7934000,15.5,10,7,17,31,5,14.9540368,99.95094815,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,2,2,0,0
2023,8360927,20.05,7,7,10,30,0,12.77394664,102.2460517,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,2,2,0,0
2023,8730134,10.467,35,14,10,30,0,16.86506547,100.2348948,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,2,2,0,0
2023,8361868,259.405,6,9,10,30,5,15.78032398,102.6069108,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,8,2,2,0,0
2023,8360804,43.63,69,7,10,30,5,15.28000031,104.8636254,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,8,2,2,0,0
2023,9151753,9.1,8,7,10,30,0,13.58428722,101.1235221,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,2,2,0,0
2023,7598005,5.2,51,2,69,116,5,6.801265,100.02003,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,8,2,2,0,0
2023,7584873,3.1,52,8,83,116,5,13.662518,100.539012,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,8,2,2,0,0
2023,8099403,51.5,12,7,10,24,5,10.07678314,99.0755015,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,8,3,3,0,0
2023,8360508,223.94,19,7,10,31,5,14.37276839,101.8642621,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,8,3,3,0,0
2023,8101671,144.49,61,7,40,30,5,17.00495432,99.56259549,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,2,8,3,3,0,0
2023,7760743,30.3,52,5,10,4,5,13.65118517,100.8731265,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,3,3,0,0
2023,8362123,284.5,48,7,10,30,0,15.10337232,104.412479,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,2,8,3,3,0,0
2023,8082109,135.8,37,6,10,4,5,15.50976839,103.1600627,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,8,3,3,0,0
2023,8670708,42.175,76,3,20,30,0,18.07968911,99.82589345,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,8,3,3,0,0
2023,9215747,2.2,59,7,10,30,0,8.961588363,98.98366079,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,2,8,3,3,0,0
2023,7810760,118.7,9,9,10,30,5,12.95425696,100.9723286,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,3,0,0
2023,9064293,2.775,19,9,10,30,5,14.91095559,101.7055719,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,3,0,0
2023,7810169,183.0,73,4,40,30,5,12.84964202,99.92641319,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,3,3,0,0
2023,8101679,15.1,15,7,32,4,0,16.59471147,98.6214725,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,3,3,0,0
2023,8729224,110.525,24,9,10,31,0,18.86978688,100.6002912,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,3,0,0
2023,7810066,3.59,17,7,10,30,5,13.82967031,100.1914984,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,3,3,0,0
2023,9217743,289.5,19,9,10,17,5,14.87812408,102.0718663,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,8,3,3,0,0
2023,8073603,9.789,61,7,10,4,5,17.10586837,99.88847399,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,3,3,0,0
2023,7811565,0.6,64,2,10,30,5,14.18778451,100.6374666,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,3,0,0
2023,7811604,99.7,9,9,10,4,5,13.12102726,100.9846129,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,3,0,0
2023,8359985,72.7,13,5,10,4,5,7.977312871,99.61091619,3,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,2,2,2,8,3,3,0,0
2023,7891225,11.015,2,9,10,4,5,13.78718519,100.3703508,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,3,0,0
2023,7811600,76.2,9,7,40,30,5,13.321763,101.0130201,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,3,3,0,0
2023,8802703,35.05,37,6,10,30,5,16.32505985,103.1083618,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,3,3,0,0
2023,8108095,2.0,39,7,11,31,0,6.491852841,101.1166687,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,8,3,3,0,0
2023,7891150,4.562,2,2,10,4,5,13.78100492,100.4298435,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,8,3,3,0,0
2023,8108138,32.62,39,7,10,31,5,6.580969533,101.2623811,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,3,3,0,0
2023,8093351,218.8,59,6,10,30,5,8.692034872,99.33506223,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,8,3,3,0,0
2023,7895011,6.8,51,9,57,107,5,6.904521,100.026703,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,8,3,3,0,0
2023,8107981,15.85,23,7,20,4,0,6.362014224,101.6092618,3,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,8,3,3,0,0
2023,8108023,90.05,39,7,10,31,5,6.214180994,101.1662365,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,3,3,0,0
2023,8360483,3.88,2,14,10,30,5,13.78704189,100.7462156,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,3,3,0,0
2023,7801609,31.4,54,6,10,4,5,13.5437123,100.2467277,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,3,3,0,0
2023,7742518,46.0,2,5,10,30,0,13.80342115,100.6798589,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,3,3,0,0
2023,8362077,207.36,19,7,10,30,0,15.34067143,102.4426174,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,8,3,3,0,0
2023,7801653,20.563,54,7,10,4,5,13.590732,100.331971,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,3,3,0,0
2023,9339562,118.14,74,9,10,31,5,15.58777301,101.0692258,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,8,3,3,0,0
2023,7811558,21.8,27,4,10,4,0,14.01255445,100.7028361,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,8,3,3,0,0
2023,8360441,129.767,19,5,10,30,5,14.91769699,101.943638,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,3,3,0,0
2023,7800569,65.6,70,9,10,4,5,14.71411687,100.455755,4,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,8,3,3,0,0
2023,7891187,3.6,2,9,10,4,5,13.779903,100.4384708,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,3,0,0
2023,8115367,13.0,9,7,10,30,5,13.19327968,101.1585544,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,3,3,0,0
2023,8362368,0.5,2,9,10,4,0,13.68346622,100.4837299,3,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,8,3,3,0,0
2023,8670676,4.2,76,9,10,24,5,18.1121787,100.1765585,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,3,3,0,0
2023,7743284,89.7,59,7,73,17,5,8.895095238,99.22888845,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,3,3,0,0
2023,7736313,1.2,72,9,9,116,5,18.839798,98.974662,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,8,3,3,0,0
2023,8627188,62.33,72,7,10,31,5,19.10138454,99.17407003,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,4,4,0,0
2023,9216950,232.55,59,7,10,30,0,8.574949325,99.34790531,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,8,4,4,0,0
2023,8108364,10.825,50,9,10,30,5,7.059600852,100.5183779,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,4,0,0
2023,7743694,207.8,3,7,32,30,0,14.79161397,98.66893575,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,4,4,0,0
2023,9313021,40.2,22,5,64,30,5,13.86487465,100.4106697,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,4,4,0,0
2023,8515391,16.8,2,4,57,4,5,13.7331895,100.7933253,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,2,2,8,4,4,0,0
2023,7799450,2.7,57,2,10,4,5,14.85781584,100.3916737,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,2,8,4,4,0,0
2023,7810377,112.5,59,7,10,30,5,9.026864034,99.06189546,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,4,4,0,0
2023,9079008,28.082,2,2,10,17,5,13.74973896,100.4059517,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,8,4,4,0,0
2023,7742545,55.2,2,7,10,4,5,13.72009998,100.701208,3,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,4,4,0,0
